burun,بورون
buruşmak,بورشمق
buruşmak,بوروشمق
buruşturmak,بورشدرمق
buruşturmak,بوروشدرمق
buruşturmak,بوزوشدرمق
buruşuk,بورشق
buruşuk,بوروشق
buruşuklu,بورشقلو
burç,برج
burçak,بورچاق
burûdet,برودت
but,بوط
butlân,بطلان
buyurmak,بيورمق
buyursunlar,بيورسونلر
buyuruldu,بيورلدى
buyurun buyurun diye kabûl etmek,بيورك بيورك ديو قبول ا
buyurun,بيورك
buz,بوز
buzların çözülmesi,بوزلرك چوزلمسى
buçuk,بچوق
buğday,بوغداى
buğu ile pişirmek,بوغى ايله پشورمك
buğu kuşu,بوغوقوشى
buğu,بوغو
buğu,بوغى
buğu,بوكو
buğusu çıkmak,بوغوسى چيقمق
buğusu çıkmak,بوغيسى چيقمق
buğuya göstermek,بوغى يه كوسترمك
buğz,بغض
buğâda,بوغاده
bâ'is,باعث
bâ-pâye,باپايه
bâb-ı âlî,باب عالى
bâb,باب
bâcenâh,باجناح
bâd-nümâ,بادنما
bâd-âverd,باداورد
bâd-âverde,باداورده
bâd-ı hevâ,بادهوا
bâd-ı sabâ,بادصبا
bâd,باد
bâdbân-küşâ-yı azîmet olmak,بادبان كشاى عزيمت او
bâde,باده
bâdibân-küşâ olmak,بادبانكشا او
bâdibân,بادبان
bâdiye,باديه
bâdî olmak,بادى او
bâdî,بادى
bâhir,باهر
bâis olmak,باعث او
bâis-i harâb,باعث خراب
bâis-i keder,باعث كدر
bâis-i meserret,باعث مسرت
bâis-i mevt,باعث موت
bâis-i şeref,باعث شرف
bâis,باعث
bâki kalmak,باقى قالمق
bâkire,باكره
bâkî kalmak,باقى قالمق
bâkî olmak,باقى او
bâkî,باق
bâkî,باقى
bâliğ olmak,بالغ او
bâliğ,بالغ
bâlâ,بالا
bâlîn,بالين
bânî,بانى
bâr olmak,باراو
bâr,بار
bârgîr (beygir),باركير
bârgîr,باركير
bârut,باروت
bârân,باران
bârî,بارى
bâsûr,باسور
bâtıl itikâd,باطل اعتقاد
bâtıl,باطل
bâtın,باطن
bâtınî,باطنى
bâz,باز
bâzergân,بازركان
bâzil,باذل
bâzirgân teknesi,بازركان تكنه سى
bâzirgân,بازر كان
bâzirgân,بازركان
bâzûbend,بازوبند
bî-amân,بى امان
bî-esâs,بى اساس
bî-gâye,بيغايه
bî-günâh,بيكناه
bî-hadd,بيحد
bî-hemtâ,بيهمتا
bî-lüzûm,بيلزوم
bî-misâl,بيمثال
bî-nihâye,بى نهايه
bî-nihâye,بينهايه
bî-pervâ,بيپروا
bî-riyâ,بيريا
bî-vefâ,بيوفا
bî-zevâl,بى زوال
bî,بى
bîbâk,بيباك
bîhaber,بيخبر
bîhod olmak,بيخوداو
bîhod,بيخود
bîhâdd,بيحد
bîhûde iş,بيهوده ايش
bîhûde,بيهوده
bîhûdelik,بيهوده لك
bîkarar,بيقرار
bîkâr,بيكار
bîle,بيله
bîm,بيم
bîmarhâne,بيمار خانه
bînî,بينى
bîpâyân,بيپايان
bîrûn,بيرون
bîrûnunda,بيروننده
bîst,بيست
bîve,بيوه
bîçâre,بيچاره
böbrek,بوكرك
böcek,بوجك
bölme,بولمه
bölmek,بولمك
bölük,بلوك
bölük,بولك
bölünmek,بولنمك
börek,بورك
börekçi,بوركجى
böyle,بويله
böylece,بويله جه
böğrek,بوكرك
bûs etmek,بوس ا
bûse,بوسه
bûy-ı şîrîn,بوى شيرين
bûy,بوى
bühtân,بهتان
büke büke koparmak,بوكه بوكه قوپارمق
büklüm,بوكلم
bükmek,بوكمك
bükâ etmek,بكا ا
bükülmek,بوكلمك
bülbül,بلبل
bülend,بلند
bülûğ,بلوغ
bünyâd,بنياد
bünyân,بنيان
bürhân,برهان
bürrân,بران
bürümcük,بورمجك
bürümcük,بورنجك
bürüncük,بورنجك
büsbütün,بسبتون
bütün bütün,بتون بتون
bütün gece yatmamak,بتون كيجه ياتمامق
bütün,بتون
büyü,بوكو
büyü,بويو
büyücek,بيوجك
büyücü karı,بوكوجى قارى
büyücü,بوكوجى
büyücü,بويوجى
büyük adım atlamak,بيوك اديم اتلامق
büyük fıçı,بيوك فوچى
büyük kadeh,بيوك قدح
büyük oda,بيوك اوطه
büyük ok,بيوك اوق
büyük ta'lîm günü,بيوك تعليم كونى
büyük talîm,بيوك تعليم
büyük tekne,بيوك تكنه
büyük zâbit,بيوك ضابط
büyük,بيك
büyük,بيوك
büyükana,بيوك انا
büyükbaba,بيوك بابا
büyüklük,بيوكلك
büyükvalide,بيوك والده
büyümek,بيومك
büyümüş kız,بيومش قيز
büyümüş piliç,بيومش پلج
büyütmek,بيوتمك
büzülmek,بوزلمك
büzülüş,بوزولش
bıldırcın,بلدرجين
bırakmak,براقمق
bırakmamak,براقمامق
bırakıp gelmek,براقوب كلمك
bırakıp çekilmek,براقوب چكلمك
bırakıvermek,براقيويرمك
bıyık,بيق
bıçak saplayıp yaralamak,بچاق صاپلايوب ياره لمق
bıçak saplayıp öldürmek,بچاق صاپلايوب اولدرمك
bıçak yarası,بچاق ياره سى
bıçak,بچاق
bıçakçı,بچاقجى
cadde,جاده
cadı,جادى
cahîm,جحيم
cak,جق
calapa,جلاپه
cam geçirmek,جام كچورمك
cam kaplamak,جام قاپلامق
cam,جام
cambaz,جانباز
camcı macûnu,جامجى معجونى
camcı,جامجى
camda çizmek,جامده چيزمك
camûs (camış),جاموس
can sıkıntısı,جان صيقنديسى
can vermek,جان ويرمك
can çekişmek,جان چكشمك
can,جان
canfes,جانفس
canlandırmak,جانلندرمق
canlanmak,جانلنمق
canlı,جانلو
cansız gibi,جانسز كبى
cansız,جانسز
canvar,جانوار
canı istemek,جانى استمك
canı pek,جانى پك
canı sıkılmış,جانى صيقلمش
canı çıkmak,جانى چيقمق
carr,جار
cay,جاى
ce,جه
cebe-hâne,جبه خانه
cebel,جبل
cebelikum,جبلقوم
cebine koymak,جيبنه قومق
cebr etmek,جبرا
cebr-i nefs etmek,جبر نفس ا
cebr,جبر
cebren almak,جبراً المق
cebren kabûl ettirmek,جبراً قبول ايتدرمك
cebren,جبراً
cebîn,جبين
ced,جد
cedd u cihet,جدوجهد
cedd,جد
cedvel şeklinde,جدول شكلنده
cedvel,جدول
cedîd u mücedded,جديدومخدد
cedîd,جديد
cefâ,جفا
cefâkâr,جفاكار
cefâkâr,چفاكار
cehennem ol,جهنم اول
cehennem olmak,جهنم او
cehennem taşı,جهنم طاشى
cehennem,جهنم
cehenneme göndermek,جهنمه كوندرمك
cehennemlik,جهنملك
cehennemî,جهنمى
cehl,جهل
cehran,جهراً
cehren,جهراً
cehâlet,جهالت
cek,جك
celb etmek,جلب ا
cellad,جلاد
cellâd,جلاد
celî,جلى
cem' etmek,جمع ا
cem' olmak,جمع او
cem',جمع
cem'en,جمعاً
cemiyyet,جمعيت
cemiyyet,جميعت
cemm-i gafîr,جم غفير
cemâ'at,جماعت
cemâat,جماعت
cemî',جميع
cemî'en,جميعاً
cenaze alayı,جنازه الايى
cenb,جنب
cendel,جندل
cendere,جندره
cendereden geçirmek,جندره دن كچورمك
cenge başlamak,جنكه باشلامق
cenge mezûn bâzirgân gemisi,جنكه مأذون بازركان كميسى
cenk etmek,جنك ا
cenk gemisi,جنك كميسى
cenk,جنك
cenkçi,جنكجى
cennet,جنت
cenâh,جناح
cenân,جنان
cenâze alayı,جنازه الايى
cenâze defni,جنازه دفنى
cenâze,جنازه
cenîn,جنين
cenûb,جنوب
cenûbî,جنوبى
cep harçlığı,جيب خرجلغى
cep,جيب
cephe,جبهه
cephâne,جبخانه
cerbeze,جربزه
cerbezeli,جربزه لو
cereyân etmek,جريان ا
cerh etmek,جرح ا
cerh,جرح
cerr-i eskâl kuvveti,جراثقال قوتى
cerrah,جراح
cerrâh,جراح
cerâhat akmak,جراحت اقمق
cerâhat toplanmak,جراحت طوپلانمق
cerâhat,جراحت
cerâhat,حراحت
cerîde,جريده
cerîme almak,جريمه المق
cerîme alınmak şartıyla,جريمه النمق شرطيله
cerîme,جريمه
cesed-i fânî,جسد فانى
cesed,جسد
ceste ceste,جسته جسته
cesâret etmek,جسارت ا
cesâret etmek,خسارت ا
cesâret vermek,جسارت ويرمك
cesâret,جسارت
cesâretli,جسارتلو
cesâretsiz,جسارتسز
cesîm,جسيم
cesûr,جسور
cetvel tahtası,جدول تخته سى
cetvel,جدول
cevap vermek,جواب ويرمك
cevher,جوهر
ceviz,جوز
cevz-i bevvâ,جوزبوا
cevâb etmek,جواب ا
cevâb vermek,جواب ويرمك
cevâb,جواب
cevâhir,جواهر
cevâhirci,جواهرجى
cevânib,جوانب
cevâz vermek,جواز ويرمك
cevâz,جواز
ceyb,جيب
ceylân,جيران
ceyran (ceylan),جيران
ceyrân,جيران
cezb etmek,جذب ا
cezb etmek,جزب ا
cezm,جزم
cezr u medd,جذرومد
cezr-i asamm,جذراصم
cezr,جذر
cezr,جزر
cezve,جزوه
cezâ,جزا
cezâsına hükmetmek,جزاسنه حكم ا
cezâsını vermek,جزاسنى ويرمك
cezîre,جزيره
cibillet,جبلت
cibillî,جبلى
cicili,جيجيلو
ciddî,جدى
cidâr,جدار
cifre,جفره
cihet,جهت
cihetine doğru,جهتنه طوغرى
cihâz (çehiz),جهاز
cihâz (çeyiz) vermek,جهازويرمك
cilalı,جلالو
cild,جلد
cilt,جلد
ciltlemek,جلدلمك
cilve etmek,جلوه ا
cilve,جلوه
cilvekâr,جلوه كار
cilvekârâne,جلوه كارانه
cilâ etmek,جلا ا
cilâ vermek,جلاويرمك
cilâ,جلا
cimri,جمرى
cimâ' etmek,جماع ا
cimâ',جماع
cimşir,چمشير
cin akıllı,جن عقللو
cinnet getirmek,جنت كتورمك
cinnet,جنت
cins cins ayırmak,جنس جنس ايرمق
cins,جنس
cinâyet etmek,جنايت ا
cinâyet,جنايت
cirit,جريد
cirm,جرم
cisim,جسم
cism-i mermi,جسم مرمى
cism,جسم
cismânî,جسمانى
civa,جيوه
civadira,جوادره
civarında,جوارنده
civata,جواته
civata,جيواطه
civân,جوان
civânlık,جوانلق
civâr kuyu,جواركويى
civâr,جوار
civârda olan,جوارده اولان
civârda,جوارده
civârlar,جوارلر
civârına,جوارينه
civârında olmak,جوارنده او
civârında,جوارنده
cizye tayîn etmek,جزيه تعيين ا
cizye,جزيه
ciğer köşe,جكر كوشه
ciğer miğer,جكرمكر
ciğer-sûz,جكر سوز
ciğer,جكر
coğrafya,جغرافيا
coşkun,جوشقون
cul,جل
cum'a günü,جمعه كونى
cum'a,جمعه
cuma-ertesi,جمعه ايرتسى
cumaertesi,جمع ايرتسى
cumhurcu,جمهورجى
cumhûr,جمهور
cunha sâhibi,جنحه صاحبى
cunha,جنحه
cunhasını isbât etmek,جنحه سنى اثبات ا
cunhâ etmek,جنجه ا
câdde,جاده
câhil,جاهل
câiz kılmak,جائز قيلمق
câiz,جائز
câize,جائزه
câmi,جامع
cânbâz,جانباز
cânib,جانب
cânı istemek,جانى استمك
cânını almak,جاننى المق
câr,جار
câriye,جاريه
cârî,جارى
cârşeb,جارشب
câsûs,جاسوس
câsûsluk yapmak,جاسوسلق ا
câvidânî,جاودانى
cây-i suâl,جاى سؤال
câygîr olmak,جايكيراو
câyi',جایع
câzib,جاذب
câzib,جازب
câzibe,جازبه
cömerd,جومرد
cömert,جومرد
cömertlik,جومردلك
cû',جوع
cübbe,جبه
cübn,جبن
cüce,جوجه
cüderî,جدرى
cüdeyy,جدى
cülûs etmek,جلوس ا
cülûs,جلوس
cümle,جمله
cümleten satıp def' etmek,جملة صاتوب دفع ا
cünbüş,جنبش
cünbüşlü,جنبشلو
cündi,جندى
cündilik,جنديلك
cünha,جنجه
cünha,جنحه
cünhalı,جنحه لو
cünûn,جنون
cür'et etmek,جرئت ا
cür'et,جرئت
cüret etmek,جرئت ا
cürh etmek,جرح ا
cürh,جرح
cürha,جرحه
cürm,جرم
cürûf,جروف
cüz',جزء
cüz'i mürekkeb,جزءمركب
cüz'ice,جزئيجه
cüz'î bir şey,جزئى برشى
cüz'î yara etmek,جزئى ياره ا
cüz'î,جزئى
cüz'î,جزئى شى
cüz'îce bir renk vermek,جزئيجه بررنك ويرمك
cüzdan,جزدان
cılk,جلق
cımbız,جمبز
cızlamak,جزلامق
da'va vekîli,دعوى وكيلى
da'va,دعوى
da'vet etmek,دعوت ا
da'vet,دعوت
da,ده
dad,داد
dada,دادا
dadı,دادى
daha alçak,دها الچق
daha az,دها از
daha aşağı,دها اشاغى
daha beter etmek,دهابترا
daha beter,دها بتر
daha bir yoluna koymak,دهابريولنه قومق
daha fena etmek,دهافنا ا
daha fena,دهافنا
daha güzel,دها كوزل
daha iyi,دها ايو
daha küçük,دهاكچوك
daha okumak,دها اوقومق
daha sonra,دهاصكره
daha uzak,دها اوزاق
daha uzun,دها اوزون
daha vakit var,دهاوقت وار
daha ziyâde,دهازياده
daha âlâ,دها اعلا
daha çok,دهاچوق
daha ötede,دها اوته ده
daha öteye,دها اوته يه
daha,دها
dahi,دخى
dahli olmak,دخلى او
dakk etmek,دق ا
dakîk,دقيق
dakîka,دقيقه
dal sürmek,دال سورمك
dal,دال
dalak,دلاق
daldan yetiştirmek,دالدن يتشدرمك
daldırmak,دالدرمق
daldırmak,طالدرمق
dalga köpüğü,طالغه كپوكى
dalga,طالغه
dalgaların yürüyüp çekilmesi,طالغه لرك يورويوب چكلمسى
dalgalatmak,طالغه لتمق
dalgalı,طالغه لو
dalgın,دالغين
dalgıç,دالغيچ
dalkavuk,دالقاوق
dalkavukluk etmek,دالقاوقلق ا
dallanmak,داللنمق
dalları hep budanmış ağaç,داللرى هپ بودانمش اغاج
dallarını bir resme koymak,داللرينى بررسمه قومق
dalmak,دالمق
dalyan,داليان
dalâl,ضلال
dalâlet,ضلالت
dalına binmek,دالنه بنمك
dalış,دالش
dam,دام
dama tahtası,دامه تخته سى
dama,دامه
damar,طمر
damarlı,طمرلو
damasko,داماسقو
damat,داماد
damga vurmak,تمغا اورمق
damga,تمغا
damla,طمله
damlamak,طملامق
dan başka,دن بشقه
dan evvel,دن اول
dan fazla,دن فضله
dan gayri,دن غيرى
dan mâ'adâ,دن ماعدا
dan mâadâ,دن ماعدا
dan sonra,دنمكره
dan ziyâde,دن زياده
dan,دن
dana eti,دانه اتى
dana,دانه
dantela,دانتله
danışmak,دانشمق
dar sokak,دارصوقاق
dar yol,داريول
dar,دار
dara,داره
daralmak,دارالمق
daraltmak,دارالتمق
daraltmak,دارلتمق
darası çıkmış,داره سى چيقمش
darağacı,داراغاجى
darb etmek,ضرب ا
darb-ı mesel,ضرب مثل
darb,ضرب
darbe,ضربه
daresi çıkmamış,داره سى چيقمامش
dargın karı,دارغين قارى
dargın,دارغين
dargınlık hâli,دارغينلق حالى
dargınlık,دارغينلق
darphâne,ضربخانه
darçın (tarçın),دارچين
darı,دارى
darılmak,دار
darılmak,دارلمق
darılmaz,دارلمز
darılmış,دارلمش
darıltmak,دارلتمق
darılıp karşılığını etmek,داريلوب قارشيلغنى ا
dava etmek,دعوى ا
dava fasl etmek,دعوى فصل
dava vekîli,دعوى وكيلى
dava-yı amelî,دعواى عملى
dava-yı nazarî,دعواى نظرى
dava,دعوى
davacı olmak,دعواجى او
davacı,دعواجى
davar,طوار
davasında olmak,دعواسنده او
davayı fasl etmek,دعوايى فصل ا
davet etmek,دعوت ا
davet-i kalbiyye,دعوت قلبيه
davet,دعوت
davetle cem' etmek,دعوتله جمع ا
davlumbaz,داولمباز
davranmak,داورانمق
davranmak,داورنمق
davul,طاول
dawn,
day,داى
dayak atmak,طياق اتمق
dayak,طياق
dayamak,طيامق
dayanacak nesne,طيانه جق نسنه
dayandırmak,طياندرمق
dayanmak,طيانمق
dayanmamak,طيانمامق
dayanıklı,طيانقلو
dayanıklık,طيانقلق
dayanır,طيانور
daye,دايه
dayı oğlu,داى اوغلى
dağ adamı,طاغ ادمى
dağ ahâlisi,طاغ اهاليسى
dağ gibi adam,طاغ كبى ادم
dağ,داغ
dağ,طاغ
dağlamak,داغلامق
dağlık yere mahsûs,طاغلق يره مخصوص
dağlık yerler,طاغلق يرلر
dağî,طاغى
dağılmak,داغلمق
dağılmak,طاغلمق
dağınık gitmek,طاغنق كتمك
dağıstân,طاغستان
dağıtmak,داغتمق
dağıtmak,طاغتمق
de bakalım,دى بقالم
de,ده
de,دى
debbâğ,دباغ
debbâğhâne kuyusu,دباغخانه قويوسى
debbâğhâne,دباغ خانه
debdebe,دبدبه
deccâl,دجال
dede,دده
dedenin babası,دده نك باباسى
def' etmek,دفع ا
def' olunmuş,دفع اولنمش
def',دفع
def'a,دفعه
defn etmek,دفن ا
defn,دفن
defne,دفنه
defnetmek,دفن ا
defter,دفتر
deftere geçirmek,دفتره كچورمك
defterhâne,دفترخانه
defîne,دفينه
deh,ده
dehrî,دهرى
dehân,دهان
dehüm,دهم
dehşet,دهشت
dek,دك
deli gibi söylenmek,دلى كبى سويلنمك
deli olmak,دلى او
deli saçması,دلى صاچمه سه
deli,دلى
deli,دلي
delice,دليجه
delik,دليك
delik,دليلك
delikanlı,دليقانلو
delilik etmek,دليلك ا
delilik,دليلك
delisi,دليسى
dellâl (tellal),دلال
dellâl,دلال
delmek,دلمك
delâlet etmek,دلالت ا
delâlet,دلالت
delîl,دليل
dem',دمع
dem'a,دمعه
dem,دم
demek istemek,ديمك استمك
demek,ديمك
demet,دمت
demevî,دموى
demir almak,تيمورالمق
demir atmak,تيموراتمق
demir kaldırmak,تيمورقالدرمق
demir kazık,تيمور قازق
demir kol,تيمورقول
demir tel,تيمورتل
demir yeri,تيموريرى
demir,تيمور
demirbozan,تيموربوزان
demirci dükkânı,تيمورجى دكانى
demirci ocağı,تيمورجى اوجاغى
demirci,تيمورجى
demirci,دميرجى
demirde yatmak,دميرده ياتمق
demirhindi,تمرهندى
demirlemek,تيمورلمك
demirleyecek yer,تيمورليه جك ير
demirli,تيمورلو
demiryol,تيموريول
den beri,دنبرو
dendân,دندام
dendâne,دندانه
deneme,دنه مه
denemek,دنه مك
denenilmemiş,دننلمامش
deneyiş,دنه يش
dengini düzeltmek,دنكنى دوزلتمك
deniz hırsızı,دكز خرسزى
deniz hırsızı,دكزخرسزى
deniz kaplubağası,دكز قاپلوبغه سى
deniz kenarı,دكزكنارى
deniz kenârı,دكز كنارى
deniz kıyısı,دكزقييسى
deniz seferi,دكزسفرى
deniz suyu,دكز صويى
deniz tutması,دكزطوتمسى
deniz tutmuş,دكزطوتمش
deniz,دكز
denizde kara görünmek,دكزده قره كورنمك
denizde,دكزده
denize indirmek,دكزه اندرمك
denize,دكزه
denizin yağmur gibi fırlayan köpüğü,دكزك يغموركبى فرلايان كپوكى
denk etmek,دنك ا
denk,دنك
denî,دنى
der iken,ديرايكن
der-akab,درعقب
der-anbar etmek,درانبارا
der-hast,درخواست
der-hâtır etmek,درخاطرا
der-niyâm etmek,درنيام ا
der-pîş etmek,درپيش ا
der,در
derbeder,دربدر
derbend,دربند
derbân,دربان
derc etmek,درج ا
derd çekmek,دردچكمك
derd-alûd,دردالود
derd-nâk,دردناك
derd,درد
derdini söylemek,دردينى سويلمك
derdmend,دردمند
dere,دره
derece-i harâret,درجهءحرارت
derece,درجه
dereotu,دره اوتى
derhâl,درحال
deri,درى
dericik,دريجك
derin,درين
derinlik,درينلك
derisini soymak,دريسنى صويمق
derk etmek,درك ا
dermiyân etmek,درميان ا
derpîş etmek,درپيش ا
ders vermek,درس ويرمك
ders-i âmm,درسعام
ders,درس
dert,درد
dertli,درداو
dertli,دردلو
deruhde etmek,درعهده ا
derya-ı sahâvet,درياى سخاوت
deryâ,دريا
derîn,درين
derûn,درون
derûnî,درونى
derûnünde,دروننده
derûnüne,دروننه
deskere,دسكره
dest,دست
deste,دسته
destek vurmak,دستك اورمق
destek,دستك
destemora,دسته موره
destere,دستره
destgâh (tezgâh),دستكاه
destgâh,دستكاه
desti,دستى
destkâre,دستكاره
desîse,دسيسه
deve kuşu,دوه قوشى
deve,دوه
devedikeni,دوه ديكنى
deverân etmek,دوران ا
deverân,دوران
devirip düşürmek,دويروب دوشورمك
devirmek,دويرمك
devlet hizmeti,دولت خدمتى
devlet hâini,دولت خائنى
devlet-i Osmaniyye,دولت عثمانيه
devlet-i aliyye,دولت عليه
devlet-i âli osman,دولت ال عثمان
devlet,دولت
devlete edilen hıyânet,دولته ايديلن خيانت
devletine hâin,دولتنه خائن
devr etmek,دورا
devr,دور
devretmek,دورا
devrilerek,دوريله رك
devrilip düşmek,دوريلوب دوشمك
devrilmek,دوريلمك
devrî,دورى
devvâr,دوار
devâ,دوا
devâm etmek,دوام ا
devâm,دوام
devşirilmek,دوشيرلمك
devşirip sandığa koymak,ديوشروب صندوقه قومق
devşirmek,دوشيرمك
devşirmek,ديوشرمك
dey bakalım,دى بقالم
dey imdi,دى امدى
dey,دى
deyi satmak,ديوصاتمق
deyivermek,ديوويرمك
deyn,دين
deynek,دينك
deyni olmak,دينى او
deyr,دير
deyyus,ديوث
değer,دكر
değerli,دكرلو
değirmen,دكرمن
değirmenci,دكرمنجى
değirmi,دكرمى
değiş etmek,ديكش ا
değiş,دكش
değiş,ديكش
değişir,ديكشر
değişiş,دكشش
değişiş,ديكشش
değişme,دكشمه
değişme,ديكشمه
değişmek,دكشمك
değişmek,ديكشمك
değişmez,ديكشمز
değiştirmek,دكشدرمك
değiştirmek,ديكشدرمك
değmede,دكمه ده
değmek,دكمك
değmek,ديكمك
değmez,دكمز
değnek,دينك
deşmek,دشمك
deşt,دشت
deştî,دشتى
dibe dokunmak,ديبه دوقنمق
dibe çökmek,ديبه چوكمك
dibek eli,ديبك الى
dibekte dövmek,ديبكده دوكمك
dibâgat etmek,دباغت ا
dibâgat kabûl etmek,دباغت قبول ا
dibâgat terbiyesi,دباغت تربيه سى
dik bakmak,ديك باقمق
dik yukarıda,ديك يوقاريده
dik,دك
dik,ديك
diken,ديكن
dikenli,ديكنلو
dikilmek,ديكلمك
dikip yetiştirmek,ديكوب يتشدرمك
dikiş dikmek,دكش دكمك
dikiş yeri,دكش يرى
dikiş,دكش
dikkat etmek,دقات ا
dikkat etmek,دقت ا
dikkat etmez,دقت ايتمز
dikkat,دقت
dikkate şâyân,دقته شايان
dikkatli,دقتلو
dikkatsiz yazmak,دقتسزيازمق
dikkatsiz,دقتسز
dikkatsizlik,دقتسزلق
dikmek,دكمك
dikmek,ديكمك
dil,دل
dilbalığı,دل بالغى
dilber,دلبر
dilcik,دلجك
dilemek,ديله مك
dilenci,ديلنجى
dilenmek,ديلنمك
dili tutulmak,دلى طوتلمق
dili tutulması,دلى طوتلمسى
dili tutulmuş,دلى طوتلمش
dilim dilim kesmek,دليم دليم كسمك
dilim,دليم
dilim,ديلم
dilini tutmak,دلنى طوتمق
dilsiz,دلسز
dilâver,دلاور
dimâğ,دماغ
din,دين
dindâr,ديندار
dinendirmek,دينندرمك
dinenmek,ديننمك
dingil,دنكل
dininden dönmek,دينندن دونمك
dinle,دكله
dinlemek,دكله مك
dinlememek,دكله مامك
dinlememiş,دينلمامش
dinletmek,دكلتمك
dinleyen,دكليان
dinmek,ديكمك
dinsiz,دينسز
dinsizlik,دينسزلك
dinç,دنج
dip,ديب
dipsiz,دبسز
dipsiz,ديبسز
dipsizlik,ديبسزلك
dipten ayırmak,ديبدن ايرمق
dipçik,ديبجك
direk,ديرك
dirhem,درهم
diri,ديرى
dirilmek,ديرلمك
diriltmek,ديرلتمك
dirsek,درسك
dirsek,ديرسك
dirâyet,درايت
dirâyetkârâne,درايتكارانه
dirâyetli,درايتلو
dirâyetsiz,درايتسز
dirîg,دريغ
ditilmiş keten,ديتلمش كتان
ditmek,دتمك
divanhâne,ديوانخانه
divâne,ديوانه
divâr,ديوار
divârcı,ديوارجى
diyecek,ديه جك
diyet,ديت
diyânet,ديانت
diyâr,ديار
diz bağı,ديز باغى
diz kapağı,ديزقپاغى
diz çökmek,ديزچوكمك
diz,ديز
dizgin,ديزكين
dizi,ديزى
dizmek,ديزمك
diğer bir,ديكربر
diğer gûn etmek,ديكر كون ا
diğer,ديكر
diş arasında söylenmek,ديش اراسنده سويلنمك
diş budak ağacı,ديش بوداق اغاجى
diş diş,ديش ديش
diş etleri,ديش اتلرى
diş karıştıracak,ديش قارشدره جق
diş,ديش
dişi arslan,ديشى ارسلان
dişi dana,ديشى طانه
dişi domuz,ديشى طوكز
dişi geyik,ديشى كيك
dişi karaca,ديشى قراجه
dişi koyun,ديشى قويون
dişi,ديشى
dişçi,ديشجى
doksan,طقسان
dokumak,دوقومق
dokunaklı,دوقناقلو
dokundurmak,دوقندرمق
dokunduruş,دوقندرش
dokunmak,دوقنش
dokunmak,دوقنمق
dokunmak,دوقونمق
dokunur,دوقنور
dokunuş,دوقنش
dokuyucu,دوقوييجى
dokuz,طقوز
dolama,طولامه
dolandırmak,طولاندرمق
dolandırıcı,طولاندريجى
dolap yeri,طولاب يرى
dolap çevirmek,طولاب چويرمك
dolap,دولاب
dolap,طولاب
dolayı olmak,طولايى او
dolaşma,طولاشمه
dolaşmak,دولاشمق
dolaşmak,طولاشمق
dolaşmasıyla beraber,طولاشمسيله برابر
dolaştırmak,طولاشدرمق
dolaşık,طلاشق
dolaşık,طولاشق
dolaşıp yine gelmek,طولاشوب ينه كلمك
dolaşış,طولاشش
doldurmak,طولدرمق
dolgun fiyat,طولغون فيأت
dolgun,طولغون
dolmak,طولمق
dolu yağmak,دولو ياغمق
dolu,دولو
dolu,طولو
doludizgin,طولوديزكين
domuz ahırı,طوكزاخورى
domuz ayağı,طوكزاياغى
domuz butu pastırması,دوكزبوطى پاصدرمسى
domuz eti,طوكزاتى
domuz kılı,طوكزقيلى
domuz,طوكز
don yağı,طوك ياغى
don,طوك
don,طون
donalı,دونالو
donanma,دوننما
donanmaya müteallik,دوننمايه متعلق
donatmak,دوناتمق
dondurmak,طوكدرمق
donmak,طوكمق
donmak,طوكمك
donmuş,طوكمش
donuk,دونق
donuk,دونك
donuyor,طوكيور
donuz,طوكز
doru,دورو
dost,دوست
dostluk,دوستلق
dostâne,دوستانه
dostî,دوستى
doymak bilmez,دويمق بلمز
doymak,دويمق
doymuş,دويمش
doyurmak,دويورمق
doyurmak,طويورمق
doğma,طوغمه
doğmak,طوغمق
doğmuş,طوغمش
doğrama,دوغرامه
doğramacı işi,دوغرامه جى ايشى
doğramacı,دوغرامه جى
doğramak,دوغرامق
doğramak,طوغرامق
doğrayıcı,دوغراييجى
doğru durmak,دوغرى دورمق
doğru gelmek,طوغرى كلمك
doğru lakırdı,طوغرى لاقردى
doğru oturmak,طوغرى اوطورمق
doğru söylemek,طوغرى سويلمك
doğru söyler,طوغرى سويلر
doğru söyleyicilik,طوغرى سويلييجيلك
doğru,طوغرى
doğrudan doğru,طوغريدن طوغرى
doğrulmak,طوغرولمق
doğrulmuş,طوغرلمش
doğrultmak,طوغرلتمق
doğrultmak,طوغرولتمق
doğrultmak,طوغريلتمق
doğruluk,طوغريلق
doğurmak,طوغرمق
doğuş,طوغش
doğuştan olan,طوغشدن اولان
dubaracı,دوباره جى
dudak,دوداق
dudu,دودو
duhân,دخان
duhûl etmek,دخول ا
duhûl,دخول
duka,دوقه
dul karı,دول قارى
dul karının matem elbisesi,دول قارينك ماتم البسه سى
dulbend,دلبند
duman içinde gibi,دومان ايچنده كبى
duman içinde söylemek,دومان ايچنده سويلمك
duman vermek,دومان ويرمك
duman,دومان
dumana asmak,دومانه اصمق
dumanlı,دومانلو
dumanı çıkmak,دومانى چيقمق
dumbâle,دمباله
dumu',دموع
durak yeri,دوراق يرى
durakı,دراقى
durdurmak,دوردرمق
durdurtmak,دوردرتمق
durduğu yerde,دورديغى يرده
durgun olmak,دورغون او
durgun,دورغون
durma,دورمه
durmak,دورمق
